symbol,known_at,shares
1721,2024-08-08,119196982.0
1721,2024-11-08,118556145.0
1721,2025-02-07,118186800.0
1721,2025-05-09,117698160.0
1721,2025-08-07,116959250.0
1721,2025-11-07,116442088.0
1721,2026-02-06,115883129.0
1721,2026-02-13,115883129.0
1723,2021-05-07,8005896.0
1723,2021-07-28,8005896.0
1723,2021-11-02,8008132.0
1723,2022-01-27,8008132.0
1723,2022-05-06,8008101.0
1723,2022-07-27,8008101.0
1723,2022-11-02,8010403.0
1723,2023-01-25,8010403.0
1723,2023-05-08,8010403.0
1723,2023-07-26,8010366.0
1723,2023-11-02,7959304.0
1723,2024-01-29,7959393.0
1723,2024-05-07,7959392.0
1723,2024-07-25,7959391.0
1723,2024-11-05,7962568.0
1723,2025-01-29,15925136.0
1723,2025-05-07,15925116.0
1723,2025-07-25,15927256.0
1723,2025-11-04,15933254.0
1723,2026-01-28,15933229.0
1726,2021-05-14,44992404.0
1726,2021-08-06,44992404.0
1726,2021-11-10,45172404.0
1726,2022-02-07,45172404.0
1726,2022-05-13,45172404.0
1726,2022-08-05,45172404.0
1726,2022-11-11,45410404.0
1726,2023-02-07,45410404.0
1726,2023-05-12,45410404.0
1726,2023-08-04,45473354.0
1726,2023-11-10,45690354.0
1726,2024-02-07,45292353.0
1726,2024-05-10,44690353.0
1726,2024-08-07,44690353.0
1726,2024-11-08,44921353.0
1726,2025-02-07,44921353.0
1726,2025-05-14,44921353.0
1726,2025-08-08,44991353.0
1726,2025-11-07,45272628.0
1726,2026-02-04,45272628.0
1736,2021-05-14,5249793.0
1736,2021-08-06,5249793.0
1736,2021-11-10,5249793.0
1736,2022-02-10,5249793.0
1736,2022-05-13,5249789.0
1736,2022-08-08,5249710.0
1736,2022-11-11,5249740.0
1736,2023-02-10,5199740.0
1736,2023-05-12,5111900.0
1736,2023-08-09,5111930.0
1736,2023-11-13,5112054.0
1736,2024-02-09,5112054.0
1736,2024-05-13,5112114.0
1736,2024-08-08,5112114.0
1736,2024-11-08,5162694.0
1736,2025-02-07,5164794.0
1736,2025-05-12,15494382.0
1736,2025-08-07,15494382.0
1736,2025-11-10,15494382.0
1736,2026-02-09,15486152.0
1762,2021-05-12,34818659.0
1762,2021-08-05,34818618.0
1762,2021-11-10,34818578.0
1762,2022-02-09,34818578.0
1762,2022-05-11,34818578.0
1762,2022-08-09,34818578.0
1762,2022-11-09,34818578.0
1762,2023-02-08,34818578.0
1762,2023-05-10,34818578.0
1762,2023-08-09,34818542.0
1762,2023-11-08,34818542.0
1762,2024-02-07,34818542.0
1762,2024-05-15,34818542.0
1762,2024-08-07,34818542.0
1762,2024-11-13,34818542.0
1762,2025-02-12,34818542.0
1762,2025-05-14,34818542.0
1762,2025-08-06,34818503.0
1762,2025-11-12,34818467.0
1762,2026-02-12,34818467.0
1766,2021-06-14,13445158.0
1766,2021-09-10,13444942.0
1766,2021-12-13,13444792.0
1766,2022-03-14,13444692.0
1766,2022-06-13,13444592.0
1766,2022-09-12,13444382.0
1766,2022-12-13,13444292.0
1766,2023-03-10,13444139.0
1766,2023-06-13,13444069.0
1766,2023-09-12,13444009.0
1766,2023-12-13,13443989.0
1766,2024-03-13,13443959.0
1766,2024-06-13,13443899.0
1766,2024-09-12,13443817.0
1766,2024-12-12,13443777.0
1766,2025-03-13,13443723.0
1766,2025-06-12,13443703.0
1766,2025-09-12,13443653.0
1766,2025-12-12,13443643.0
1766,2026-03-13,13443580.0
1776,2021-05-12,9124599.0
1776,2021-08-06,9128599.0
1776,2021-11-09,9128599.0
1776,2022-02-09,9128599.0
1776,2022-05-11,9128567.0
1776,2022-08-09,9136967.0
1776,2022-11-09,9136967.0
1776,2023-02-08,9136967.0
1776,2023-05-10,9136967.0
1776,2023-08-09,9152467.0
1776,2023-11-08,9183667.0
1776,2024-02-07,9183667.0
1776,2024-05-10,9183667.0
1776,2024-08-09,9185967.0
1776,2024-11-12,9190667.0
1776,2025-02-12,9190667.0
1776,2025-05-14,9190647.0
1776,2025-08-06,9205847.0
1776,2025-11-12,9204847.0
1776,2026-02-09,9204847.0
1780,2021-05-14,18927321.0
1780,2021-08-11,18927321.0
1780,2021-11-12,18927321.0
1780,2022-02-14,18927321.0
1780,2022-05-13,18927321.0
1780,2022-08-10,18927321.0
1780,2022-11-14,18927321.0
1780,2023-02-14,18927321.0
1780,2023-05-15,18927321.0
1780,2023-07-31,18927321.0
1780,2023-08-10,18927321.0
1780,2023-09-11,18927321.0
1780,2023-11-14,18927318.0
1780,2024-02-14,18927318.0
1780,2024-05-15,18927228.0
1780,2024-08-09,18927228.0
1780,2024-11-14,18927228.0
1780,2025-02-12,18927227.0
1780,2025-05-14,18927227.0
1780,2025-08-07,18927227.0
1780,2025-11-13,18927227.0
1780,2026-02-12,18927227.0
1783,2021-05-14,59492649.0
1783,2021-08-13,59492649.0
1783,2021-11-12,65992649.0
1783,2021-11-17,65992649.0
1783,2021-12-07,65992649.0
1783,2022-02-14,71442649.0
1783,2022-05-13,167942649.0
1783,2022-08-12,167942649.0
1783,2022-11-14,167942649.0
1783,2022-12-05,167942649.0
1783,2022-12-28,167942649.0
1783,2023-02-14,170042649.0
1783,2023-05-12,170042649.0
1783,2023-08-14,170042649.0
1783,2023-11-14,170042649.0
1783,2023-12-08,170042649.0
1783,2024-02-14,170042649.0
1783,2024-05-14,170042569.0
1783,2024-08-09,170042569.0
1783,2024-11-14,170042569.0
1783,2025-02-14,170042569.0
1783,2025-05-14,170042569.0
1783,2025-08-13,170042569.0
1783,2025-11-14,170042568.0
1783,2025-11-21,170042568.0
1783,2026-02-13,170042568.0
1786,2021-08-12,116103614.0
1786,2021-11-12,116168495.0
1786,2022-02-14,116168012.0
1786,2022-05-13,116167504.0
1786,2022-08-12,116167475.0
1786,2022-11-11,116177988.0
1786,2023-02-13,116177722.0
1786,2023-05-12,116177190.0
1786,2023-08-10,132487910.0
1786,2023-11-10,132487416.0
1786,2024-02-13,132487054.0
1786,2024-05-13,132486367.0
1786,2024-08-08,132486212.0
1786,2024-11-12,132531162.0
1786,2025-02-12,132531148.0
1786,2025-05-13,131229911.0
1786,2025-08-08,129362052.0
1786,2025-11-12,128632652.0
1786,2026-02-13,128632398.0
1798,2021-05-10,2188911.0
1798,2021-05-11,2188911.0
1798,2021-07-30,2188911.0
1798,2021-10-29,2195498.0
1798,2022-01-31,2195498.0
1798,2022-05-13,2195498.0
1798,2022-07-29,2195498.0
1798,2022-10-31,2190306.0
1798,2023-01-30,2190306.0
1798,2023-05-12,2190306.0
1798,2023-08-04,2190306.0
1798,2023-10-31,2197239.0
1798,2024-01-31,2197199.0
1798,2024-05-13,2179199.0
1798,2024-08-09,2172099.0
1798,2024-10-31,2176440.0
1798,2025-02-10,2176440.0
1798,2025-05-12,2176418.0
1798,2025-08-08,2176393.0
1798,2025-10-31,2180940.0
1798,2026-02-09,2180940.0
1799,2021-05-12,20412290.0
1799,2021-08-04,20311226.0
1799,2021-11-04,20311226.0
1799,2022-02-03,20311221.0
1799,2022-05-11,20311314.0
1799,2022-08-03,20290314.0
1799,2022-11-01,20251614.0
1799,2023-02-03,19587502.0
1799,2023-05-10,19587502.0
1799,2023-08-02,19544868.0
1799,2023-11-07,19462868.0
1799,2024-02-07,19462868.0
1799,2024-05-09,19462768.0
1799,2024-08-02,18808268.0
1799,2024-11-06,18766168.0
1799,2025-02-05,18766106.0
1799,2025-05-13,18766064.0
1799,2025-08-05,17672102.0
1799,2025-11-14,17673035.0
1799,2026-02-10,17701510.0
1801,2021-05-14,205846843.0
1801,2021-08-05,204869726.0
1801,2021-11-09,203150978.0
1801,2022-02-08,201991804.0
1801,2022-05-13,200399258.0
1801,2022-08-05,198399543.0
1801,2022-11-11,195122005.0
1801,2023-02-08,191287457.0
1801,2023-05-12,188365638.0
1801,2023-08-07,187659500.0
1801,2023-11-13,186582370.0
1801,2024-02-08,185343502.0
1801,2024-05-13,184392312.0
1801,2024-08-09,183743504.0
1801,2024-11-07,182763614.0
1801,2025-02-07,178333944.0
1801,2025-05-13,171814200.0
1801,2025-08-08,167421864.0
1801,2025-11-11,164436583.0
1801,2026-02-06,163010347.0
1802,2021-05-12,717675788.0
1802,2021-08-05,717675291.0
1802,2021-11-08,716984917.0
1802,2022-02-10,716897017.0
1802,2022-05-12,716896066.0
1802,2022-08-10,716895543.0
1802,2022-11-07,716946922.0
1802,2023-02-06,716948286.0
1802,2023-05-11,716947869.0
1802,2023-08-07,716850769.0
1802,2023-11-06,717001651.0
1802,2024-02-05,717000324.0
1802,2024-05-13,716998990.0
1802,2024-08-06,716998234.0
1802,2024-11-11,716959989.0
1802,2025-02-10,716959487.0
1802,2025-05-13,711070380.0
1802,2025-08-08,702399467.0
1802,2025-11-05,696612796.0
1802,2026-02-09,687422211.0
1803,2021-05-10,762853545.0
1803,2021-07-30,754445393.0
1803,2021-11-08,739703686.0
1803,2022-01-31,739702588.0
1803,2022-05-12,738205261.0
1803,2022-07-29,738204747.0
1803,2022-11-08,740904416.0
1803,2023-01-31,740903730.0
1803,2023-05-11,740903214.0
1803,2023-07-28,736353221.0
1803,2023-11-07,730633139.0
1803,2024-02-08,720338510.0
1803,2024-05-13,714326372.0
1803,2024-07-30,702189265.0
1803,2024-11-12,697915512.0
1803,2025-01-31,691525165.0
1803,2025-05-14,682343403.0
1803,2025-07-29,680245671.0
1803,2025-11-07,676556803.0
1803,2026-02-05,676556344.0
1808,2021-05-13,276562477.0
1808,2021-08-06,274641465.0
1808,2021-11-11,274647868.0
1808,2022-02-10,274646999.0
1808,2022-05-12,274646222.0
1808,2022-08-10,274814372.0
1808,2022-11-10,274813486.0
1808,2023-02-09,274813492.0
1808,2023-05-11,272510495.0
1808,2023-08-09,272750605.0
1808,2023-11-10,272780113.0
1808,2024-02-09,272781368.0
1808,2024-05-10,272784787.0
1808,2024-05-13,272784787.0
1808,2024-08-08,272974810.0
1808,2024-11-12,273044526.0
1808,2025-02-13,273044406.0
1808,2025-05-14,272752643.0
1808,2025-08-07,271778764.0
1808,2025-11-12,267462528.0
1808,2026-02-12,264659828.0
1810,2021-05-14,30520862.0
1810,2021-08-05,30520862.0
1810,2021-11-11,30520862.0
1810,2022-02-10,30520862.0
1810,2022-05-13,29620862.0
1810,2022-08-10,29620862.0
1810,2022-11-14,29620862.0
1810,2023-02-14,29620862.0
1810,2023-05-12,29466561.0
1810,2023-08-09,29137361.0
1810,2023-11-13,29120861.0
1810,2024-02-13,29120861.0
1810,2024-05-14,28994561.0
1810,2024-08-09,28920861.0
1810,2024-11-13,28920861.0
1810,2025-02-13,28920861.0
1810,2025-05-13,28749061.0
1810,2025-08-08,28720861.0
1810,2025-11-13,28720861.0
1810,2026-02-12,28520861.0
1811,2021-05-12,7162282.0
1811,2021-08-06,7162282.0
1811,2021-11-11,7162244.0
1811,2022-02-10,7162244.0
1811,2022-05-12,7162156.0
1811,2022-08-10,7162156.0
1811,2022-11-11,7162051.0
1811,2023-02-10,7161989.0
1811,2023-05-12,7161954.0
1811,2023-08-09,7161911.0
1811,2023-11-09,7161911.0
1811,2024-02-08,7161877.0
1811,2024-05-14,7161815.0
1811,2024-08-09,7161815.0
1811,2024-11-13,7161815.0
1811,2025-02-13,7161767.0
1811,2025-05-14,7161734.0
1811,2025-08-08,7161734.0
1811,2025-11-13,7161587.0
1811,2026-02-13,7161533.0
1812,2021-05-14,505347915.0
1812,2021-08-06,498695777.0
1812,2021-11-09,498905023.0
1812,2022-02-10,498903345.0
1812,2022-05-13,492438449.0
1812,2022-08-08,492437235.0
1812,2022-11-10,492649038.0
1812,2023-02-14,486088774.0
1812,2023-05-15,486085168.0
1812,2023-08-09,481178554.0
1812,2023-11-13,481177020.0
1812,2024-02-13,481175977.0
1812,2024-05-14,481174415.0
1812,2024-08-06,470517315.0
1812,2024-11-12,470744502.0
1812,2025-02-12,470743546.0
1812,2025-05-14,470742800.0
1812,2025-08-06,466560842.0
1812,2025-11-11,465947090.0
1812,2026-02-12,465944714.0
1813,2021-05-14,15482801.0
1813,2021-08-06,15286520.0
1813,2021-11-08,15215091.0
1813,2022-02-10,15214589.0
1813,2022-05-13,15214311.0
1813,2022-08-09,15216028.0
1813,2022-11-11,15220362.0
1813,2023-02-10,15219903.0
1813,2023-05-12,15219559.0
1813,2023-08-09,15220057.0
1813,2023-11-10,15222702.0
1813,2024-02-09,15222660.0
1813,2024-05-10,15222432.0
1813,2024-08-08,15222376.0
1813,2024-11-08,15121785.0
1813,2025-02-07,15121691.0
1813,2025-05-09,15121589.0
1813,2025-08-06,15130773.0
1813,2026-01-09,15149872.0
1813,2026-02-06,15149623.0
1814,2021-05-07,10488072.0
1814,2021-08-04,10486940.0
1814,2021-11-04,10485682.0
1814,2022-02-03,10483213.0
1814,2022-05-10,10482206.0
1814,2022-08-03,10417138.0
1814,2022-11-08,10480030.0
1814,2023-02-03,10478751.0
1814,2023-05-09,10477094.0
1814,2023-08-03,10475946.0
1814,2023-11-07,10474682.0
1814,2024-02-07,10473083.0
1814,2024-05-08,10293247.0
1814,2024-08-06,10451120.0
1814,2024-11-06,10449993.0
1814,2025-02-04,10448564.0
1814,2025-05-13,10447021.0
1814,2025-08-06,10446278.0
1814,2025-11-06,10389203.0
1814,2026-02-06,10295856.0
1815,2021-05-14,15604275.0
1815,2021-08-04,15604159.0
1815,2021-11-11,15603879.0
1815,2022-02-10,15603770.0
1815,2022-05-13,15099324.0
1815,2022-08-10,15072324.0
1815,2022-11-09,15072017.0
1815,2023-02-14,15618953.0
1815,2023-05-12,15537047.0
1815,2023-08-10,15120927.0
1815,2023-11-14,15105598.0
1815,2024-02-14,15105396.0
1815,2024-05-14,14798730.0
1815,2024-08-09,14412718.0
1815,2024-11-14,14041505.0
1815,2025-02-13,13930335.0
1815,2025-05-13,13930272.0
1815,2025-08-07,13930239.0
1815,2025-11-13,13931417.0
1815,2026-02-13,13931069.0
1820,2021-05-11,54700710.0
1820,2021-08-06,54700477.0
1820,2021-11-05,54699794.0
1820,2022-02-04,39473495.0
1820,2022-05-11,39473079.0
1820,2022-08-04,39472929.0
1820,2022-11-04,39472960.0
1820,2023-02-06,39472657.0
1820,2023-05-11,39472404.0
1820,2023-08-04,39472232.0
1820,2023-11-07,39471858.0
1820,2024-02-06,39471320.0
1820,2024-05-13,39470859.0
1820,2024-08-06,39470527.0
1820,2024-11-08,39471347.0
1820,2025-02-12,39471114.0
1820,2025-05-12,39470857.0
1820,2025-08-08,39470666.0
1820,2025-11-07,39485081.0
1820,2026-02-12,39484719.0
1822,2021-05-13,18013642.0
1822,2021-08-06,17381258.0
1822,2021-11-11,17009322.0
1822,2022-02-10,17035400.0
1822,2022-05-13,17452635.0
1822,2022-08-10,17825281.0
1822,2022-11-11,17597171.0
1822,2023-02-10,17603524.0
1822,2023-05-12,17629278.0
1822,2023-08-10,17640725.0
1822,2023-11-10,17576676.0
1822,2024-02-09,17581409.0
1822,2024-05-13,17592316.0
1822,2024-08-09,17592876.0
1822,2024-11-14,17625591.0
1822,2025-02-13,17625055.0
1822,2025-05-09,17633576.0
1822,2025-08-08,88184896.0
1822,2025-11-14,88256175.0
1822,2026-02-13,88288940.0
1826,2021-05-14,15512232.0
1826,2021-08-06,15512232.0
1826,2021-11-05,15516232.0
1826,2022-02-04,15516147.0
1826,2022-05-13,15516131.0
1826,2022-08-05,15516131.0
1826,2022-11-04,15520131.0
1826,2023-02-03,15444531.0
1826,2023-05-12,15307331.0
1826,2023-08-04,15307331.0
1826,2023-11-02,15317331.0
1826,2024-02-05,15317327.0
1826,2024-05-10,15317327.0
1826,2024-08-05,15317327.0
1826,2024-11-05,15328627.0
1826,2025-02-10,15328523.0
1826,2025-05-12,15403202.0
1826,2025-08-04,15153302.0
1826,2025-11-04,12046202.0
1826,2026-02-06,12046202.0
1827,2021-05-14,34368632.0
1827,2021-08-12,34368402.0
1827,2021-11-12,34367985.0
1827,2022-02-14,34367835.0
1827,2022-07-11,34367835.0
1827,2022-08-10,34367758.0
1827,2022-11-11,34367487.0
1827,2023-02-13,34367357.0
1827,2023-05-15,34367022.0
1827,2023-08-10,34366773.0
1827,2023-11-13,34366373.0
1827,2024-02-13,34366086.0
1827,2024-05-14,34365736.0
1827,2024-08-09,34365536.0
1827,2024-11-13,34365236.0
1827,2025-02-13,34364908.0
1827,2025-05-14,34364773.0
1827,2025-08-08,34364463.0
1827,2025-11-13,34364180.0
1827,2026-02-13,34363995.0
1828,2021-05-13,10700916.0
1828,2021-08-06,10700916.0
1828,2021-11-08,10700916.0
1828,2022-02-07,10700916.0
1828,2022-05-13,10700916.0
1828,2022-05-27,10700916.0
1828,2022-08-08,10700916.0
1828,2022-11-08,10700916.0
1828,2023-02-07,10700916.0
1828,2023-05-12,10700916.0
1828,2023-06-26,10700916.0
1828,2023-08-08,10700916.0
1828,2023-11-08,10467516.0
1828,2024-02-07,10467516.0
1828,2024-05-13,10467516.0
1828,2024-08-09,10467479.0
1828,2024-11-06,10467479.0
1828,2025-02-07,10491779.0
1828,2025-05-13,10491679.0
1828,2025-05-20,10491679.0
1828,2025-08-08,10491550.0
1828,2025-11-07,10499050.0
1828,2026-02-09,10498750.0
1833,2021-05-14,37826503.0
1833,2021-08-06,37826362.0
1833,2021-11-11,37825878.0
1833,2022-02-10,37147595.0
1833,2022-05-13,36772758.0
1833,2022-08-09,36772316.0
1833,2022-11-11,36805706.0
1833,2023-02-09,36805442.0
1833,2023-05-12,36804916.0
1833,2023-08-08,36804027.0
1833,2023-11-13,36829233.0
1833,2024-02-13,36828820.0
1833,2024-05-13,36827817.0
1833,2024-08-07,36827665.0
1833,2025-01-15,36845923.0
1833,2025-02-12,36845844.0
1833,2025-05-14,36224497.0
1833,2025-08-06,35849359.0
1833,2025-11-13,35870785.0
1833,2026-02-13,35870587.0
1835,2021-05-12,34425415.0
1835,2021-08-10,34425415.0
1835,2021-11-10,34425415.0
1835,2022-02-08,34425415.0
1835,2022-05-13,34425414.0
1835,2022-08-09,34425414.0
1835,2022-11-10,34425414.0
1835,2023-02-09,34425380.0
1835,2023-05-12,34425278.0
1835,2023-08-09,34425278.0
1835,2023-11-09,34426470.0
1835,2024-02-08,34426417.0
1835,2024-05-15,34426412.0
1835,2024-08-07,34426357.0
1835,2024-11-07,34433011.0
1835,2025-02-07,34433011.0
1835,2025-05-15,34433011.0
1835,2025-08-07,34432934.0
1835,2025-11-13,34441830.0
1835,2026-02-09,34441802.0
1844,2021-06-09,14832407.0
1844,2021-09-14,14857937.0
1844,2021-12-10,14857737.0
1844,2022-03-11,14956277.0
1844,2022-06-09,14956177.0
1844,2022-09-14,14956047.0
1844,2022-12-09,14955917.0
1844,2023-03-10,15055777.0
1844,2023-06-09,15655434.0
1844,2023-09-14,17505284.0
1844,2023-12-08,17905214.0
1844,2024-03-12,18405064.0
1844,2024-06-07,18654694.0
1844,2024-09-13,18654514.0
1844,2024-12-10,18654274.0
1844,2025-03-12,18654264.0
1844,2025-06-09,18654234.0
1844,2025-09-12,18654211.0
1844,2025-12-10,18653811.0
1844,2026-03-12,18716051.0
1847,2021-05-18,7254070.0
1847,2021-08-10,7253987.0
1847,2021-11-10,7257869.0
1847,2022-02-09,7257829.0
1847,2022-05-17,7257749.0
1847,2022-08-10,7257649.0
1847,2022-11-10,7257569.0
1847,2023-02-10,7257529.0
1847,2023-05-18,7259409.0
1847,2023-08-09,7259389.0
1847,2023-11-09,7259289.0
1847,2024-02-08,7259269.0
1847,2024-05-17,7259169.0
1847,2024-08-09,7259105.0
1847,2024-11-13,7258966.0
1847,2025-02-13,7258886.0
1847,2025-05-20,7258886.0
1847,2025-08-08,7258886.0
1847,2025-11-13,7258800.0
1847,2026-02-13,7258720.0
1850,2021-04-28,28828021.0
1850,2021-07-29,28828021.0
1850,2021-10-28,28827926.0
1850,2022-01-28,28827876.0
1850,2022-04-27,28827807.0
1850,2022-07-29,28827807.0
1850,2022-10-28,28827707.0
1850,2023-01-30,28827690.0
1850,2023-04-27,28827690.0
1850,2023-07-31,28827690.0
1850,2023-10-30,28827685.0
1850,2024-01-30,28827684.0
1850,2024-04-26,28827684.0
1850,2024-05-16,28827684.0
1850,2024-07-30,28827684.0
1850,2024-10-29,28827671.0
1850,2025-01-29,28827599.0
1850,2025-04-28,28827599.0
1850,2025-07-29,28827599.0
1850,2025-10-30,28827599.0
1850,2026-01-28,28827553.0
1852,2021-05-14,8056736.0
1852,2021-08-05,8056592.0
1852,2021-11-05,8071203.0
1852,2022-02-09,8070564.0
1852,2022-05-13,8070376.0
1852,2022-08-09,16103092.0
1852,2022-11-08,16126620.0
1852,2023-02-09,16126172.0
1852,2023-05-12,16126076.0
1852,2023-08-08,16125924.0
1852,2023-11-08,16097518.0
1852,2024-02-08,16097328.0
1852,2024-05-14,16136972.0
1852,2024-08-08,80684760.0
1852,2024-11-08,80608725.0
1852,2025-02-07,80608725.0
1852,2025-05-14,80608655.0
1852,2025-08-07,80608585.0
1852,2025-11-11,80726956.0
1852,2026-02-10,80726886.0
1853,2021-05-13,32749698.0
1853,2021-08-11,32749698.0
1853,2021-11-11,32749698.0
1853,2022-02-10,32749698.0
1853,2022-05-12,32749698.0
1853,2022-08-10,32749698.0
1853,2022-11-09,32749698.0
1853,2023-02-08,32749698.0
1853,2023-05-12,32749698.0
1853,2023-08-09,32749698.0
1853,2023-11-08,32749698.0
1853,2024-02-07,32749698.0
1853,2024-05-14,32749698.0
1853,2024-08-08,32749698.0
1853,2024-11-13,32749698.0
1853,2025-02-13,32749698.0
1853,2025-05-14,32749698.0
1853,2025-08-08,32749698.0
1853,2025-11-12,32749698.0
1853,2026-02-13,32749698.0
1860,2021-05-14,306637810.0
1860,2021-08-06,306637507.0
1860,2021-11-15,306700989.0
1860,2022-02-10,308216708.0
1860,2022-05-13,308216447.0
1860,2022-05-17,308216447.0
1860,2022-08-10,308216129.0
1860,2022-11-11,308230396.0
1860,2023-02-13,308230185.0
1860,2023-05-15,309926300.0
1860,2023-08-10,309926044.0
1860,2023-11-13,309987260.0
1860,2024-02-13,307017668.0
1860,2024-05-15,304480490.0
1860,2024-08-09,303041542.0
1860,2024-11-13,299684228.0
1860,2025-02-12,299683784.0
1860,2025-05-15,300076854.0
1860,2025-08-08,300076678.0
1860,2025-11-13,300204975.0
1860,2026-02-13,300204571.0
1861,2021-05-13,46596322.0
1861,2021-08-06,46599856.0
1861,2021-11-11,46599989.0
1861,2022-02-09,46128372.0
1861,2022-05-13,45134200.0
1861,2022-08-09,44834662.0
1861,2022-11-10,44353232.0
1861,2023-02-10,43950259.0
1861,2023-05-12,43619928.0
1861,2023-08-09,43463924.0
1861,2023-11-13,43150783.0
1861,2024-02-13,43010581.0
1861,2024-05-14,43008568.0
1861,2024-08-09,43022351.0
1861,2024-11-12,42925448.0
1861,2025-02-13,42923831.0
1861,2025-05-15,42921760.0
1861,2025-08-08,42932069.0
1861,2025-11-13,171829582.0
1861,2026-02-13,171828286.0
1866,2021-05-13,6204805.0
1866,2021-08-10,6204428.0
1866,2021-11-11,6201896.0
1866,2022-02-09,6199841.0
1866,2022-05-10,6198653.0
1866,2022-08-10,6198524.0
1866,2022-11-11,6093213.0
1866,2023-02-09,5946011.0
1866,2023-05-12,5944866.0
1866,2023-08-10,5834093.0
1866,2023-11-10,5791744.0
1866,2024-02-13,5743688.0
1866,2024-05-14,5732434.0
1866,2024-08-09,5732242.0
1866,2024-11-11,6129907.0
1866,2025-02-12,6091404.0
1866,2025-05-13,6073943.0
1866,2025-08-07,6073802.0
1866,2025-11-12,24325492.0
1866,2026-02-10,24321116.0
1867,2021-05-13,6617848.0
1867,2021-08-06,6617848.0
1867,2021-11-11,6617692.0
1867,2022-02-07,6617672.0
1867,2022-05-12,6617592.0
1867,2022-08-10,6617592.0
1867,2022-11-11,6632853.0
1867,2023-02-06,6556453.0
1867,2023-05-11,6482833.0
1867,2023-08-10,6482791.0
1867,2023-11-10,6498184.0
1867,2024-02-07,6498142.0
1867,2024-05-10,6497758.0
1867,2024-08-08,6497628.0
1867,2024-11-08,6511835.0
1867,2025-02-07,6511835.0
1867,2025-05-12,6561071.0
1867,2025-08-07,6561071.0
1867,2025-11-07,6575991.0
1867,2026-02-06,6575687.0
186A,2024-06-13,90859200.0
186A,2024-09-13,116539600.0
186A,2024-12-13,116723300.0
186A,2025-03-14,117030300.0
186A,2025-05-08,117030300.0
186A,2025-06-13,117517800.0
186A,2025-09-12,135526300.0
186A,2025-12-12,135606500.0
186A,2026-03-13,135681500.0
1870,2021-05-10,43402593.0
1870,2021-08-05,43402593.0
1870,2021-11-05,43078693.0
1870,2022-02-04,42995366.0
1870,2022-05-10,42995366.0
1870,2022-08-05,42995366.0
1870,2022-11-07,43008766.0
1870,2023-02-09,43008766.0
1870,2023-05-10,43008668.0
1870,2023-08-08,43008668.0
1870,2023-11-08,43021613.0
1870,2024-02-09,43021613.0
1870,2024-05-09,43023284.0
1870,2024-08-08,43023284.0
1870,2024-11-07,43025184.0
1870,2025-02-06,43029084.0
1870,2025-02-14,43029084.0
1870,2025-05-07,43029005.0
1870,2025-08-06,43029005.0
1870,2025-11-06,43037421.0
1870,2026-02-09,43037416.0
1871,2021-05-12,46577595.0
1871,2021-08-06,46577523.0
1871,2021-11-08,46730432.0
