date,n,turnover,gross,net
2025-09-08,8,0.375,0.004125228679810005,0.004050228679810005
2025-09-09,8,0.0,0.01456440340025677,0.01456440340025677
2025-09-10,6,0.3333333333333333,0.0013660814659099624,0.0012994147992432957
2025-09-30,5,1.0,-0.005297993297550937,-0.005497993297550937
2025-10-01,8,0.625,-0.0007155187648531253,-0.0008405187648531253
2025-10-02,12,0.5,-0.008241597500364557,-0.008341597500364556
2025-10-03,14,0.42857142857142855,-0.009858854083851943,-0.00994456836956623
2025-10-06,19,0.3684210526315789,0.004339617885030955,0.004265933674504639
2025-10-07,17,0.23529411764705882,-0.003392341293909758,-0.00343940011743917
2025-10-08,16,0.5625,0.0029901100166099853,0.002877610016609985
2025-10-09,11,0.6363636363636364,0.007249801922101476,0.0071225291948287485
2025-10-10,5,1.2,0.010022726681573476,0.009782726681573475
2025-10-17,8,1.0,-0.005760869826171669,-0.005960869826171669
2025-10-20,15,0.4666666666666667,-0.0014786532820606699,-0.0015719866153940032
2025-10-21,29,0.4827586206896552,0.005056771602615729,0.0049602198784777975
2025-10-22,52,0.4807692307692308,-0.0031779214546321273,-0.0032740753007859734
2025-10-23,107,0.5327102803738317,7.359447884273604e-05,-3.29475772320303e-05
2025-10-24,127,0.31496062992125984,0.0023390120602199997,0.0022760199342357476
2025-10-27,127,0.23622047244094488,-0.0002205715652857619,-0.0002678156597739509
2025-10-28,134,0.3358208955223881,0.0028628188693562377,0.00279565469025176
2025-10-29,167,0.4491017964071856,0.0012339115295519672,0.0011440911702705302
2025-10-30,169,0.7455621301775148,-0.000995894527376539,-0.0011450069534120419
2025-10-31,168,0.39880952380952384,-0.000761251340444624,-0.0008410132452065287
2025-11-04,190,0.42105263157894735,-2.263736391129811e-05,-0.00010684789022708758
2025-11-05,174,0.3448275862068966,-0.0019102998164942028,-0.001979265333735582
2025-11-06,177,0.5932203389830508,0.001443555779379593,0.0013249117115829829
2025-11-07,113,0.584070796460177,-0.001519220446134853,-0.0016360346054268883
2025-11-10,82,0.4024390243902439,0.00406158198851948,0.003981094183641431
2025-11-11,50,0.8,-0.005114514284279276,-0.0052745142842792764
2025-11-12,37,0.5135135135135135,0.004161766196535051,0.004059063493832348
2025-12-08,6,1.0,0.0031000935230009446,0.0029000935230009445
2025-12-09,7,0.14285714285714285,0.008322746637479346,0.008294175208907918
2025-12-10,5,0.4,-0.004286740708569907,-0.004366740708569908
2025-12-29,7,1.0,-0.0056190029708434635,-0.005819002970843463
2025-12-30,15,0.5333333333333333,-0.0026648394077017964,-0.002771506074368463
2026-01-07,19,0.42105263157894735,-0.0075195077686096585,-0.0076037182949254475
2026-01-08,14,0.35714285714285715,-0.0028819375853689254,-0.0029533661567974967
2026-01-09,6,1.3333333333333333,-0.0011509437226863949,-0.0014176103893530614
2026-01-19,5,1.0,-0.003349255896772279,-0.003549255896772279
2026-01-20,6,0.16666666666666666,-0.005857300976860868,-0.0058906343101942015
2026-01-21,13,0.6923076923076923,-0.00011892535593042292,-0.0002573868943919614
2026-01-22,30,0.5666666666666667,-0.0018256145810207893,-0.0019389479143541227
2026-01-23,93,0.6989247311827957,0.0021453937159644524,0.0020056087697278933
2026-01-26,113,0.2831858407079646,-0.00310531489865817,-0.003161952066799763
2026-01-27,138,0.2536231884057971,-0.00041169148858780525,-0.0004624161262689647
2026-01-28,159,0.2830188679245283,-0.0008931096450690932,-0.0009497134186539989
2026-01-29,173,0.4046242774566474,0.0019868008947795707,0.0019058760392882412
2026-01-30,168,0.7083333333333334,0.0009633769884773288,0.0008217103218106621
2026-02-02,166,0.30120481927710846,-2.146379381618921e-05,-8.17047576716109e-05
2026-02-03,141,0.24822695035460993,0.0032077331768630667,0.003158087786792145
2026-02-04,203,0.6699507389162561,0.004508821254715873,0.004374831106932622
2026-02-05,213,0.48826291079812206,-0.0031642604474052026,-0.003261913029564827
2026-02-06,170,0.45294117647058824,0.0004972382345260909,0.0004066499992319733
2026-02-09,144,0.2638888888888889,-0.0030152313406238,-0.003068009118401578
2026-02-10,120,0.3333333333333333,0.000964566437626338,0.0008978997709596713
2026-02-12,45,1.7555555555555555,-0.006938862360707343,-0.007289973471818454
2026-03-06,6,1.0,0.024736078874631605,0.024536078874631606
2026-03-09,6,0.0,0.01023625053616128,0.01023625053616128
2026-03-10,5,0.2,-5.871591714465968e-05,-9.871591714465968e-05
2026-03-31,6,1.0,0.0026652007794366085,0.0024652007794366084
2026-04-01,8,0.75,0.004930096988271682,0.004780096988271682
2026-04-02,9,0.7777777777777778,-0.001834560984642469,-0.0019901165401980244
2026-04-03,15,0.5333333333333333,0.009623413218854196,0.00951674655218753
2026-04-06,18,0.3888888888888889,0.0063040247042517325,0.006226246926473954
2026-04-07,19,0.05263157894736842,0.00533812542703856,0.005327599111249086
2026-04-08,16,0.3125,-0.021688975776793677,-0.021751475776793677
2026-04-09,11,1.0,-0.012421754631880326,-0.012621754631880326
2026-04-10,6,0.8333333333333334,-0.01324027541209475,-0.013406942078761417
2026-04-16,8,1.0,0.0026226361023190606,0.0024226361023190605
2026-04-17,11,0.2727272727272727,-0.0010734048094327656,-0.00112795026397822
2026-04-20,13,0.15384615384615385,0.016422723625902746,0.016391954395133516
2026-04-21,13,0.0,0.004103464088095332,0.004103464088095332
2026-04-22,9,0.4444444444444444,0.006114664760692289,0.0060257758718034
2026-04-23,5,1.2,0.006826890384341114,0.006586890384341114
